"X","plot_richness","treeID","cell_x","cell_y","sp","focal","biomass_1","biomass_2","biomass_3","biomass_4","biomass_5","biomass_6","biomass_7","alive_1","alive_2","alive_3","alive_4","alive_5","alive_6","alive_7","measured_1","measured_2","measured_3","measured_4","measured_5","measured_6","measured_7","neigh1_treeID","neigh2_treeID","neigh3_treeID","neigh4_treeID","neigh5_treeID","neigh6_treeID","neigh7_treeID","neigh8_treeID","neigh1_dist","neigh2_dist","neigh3_dist","neigh4_dist","neigh5_dist","neigh6_dist","neigh7_dist","neigh8_dist","ID","plotID_1","plotID_2","bm_1","bm_2","bm_3","bm_4","bm_5","bm_6","bm_7","gr_7","gr_std"
3546,4,"t107270011109",11,9,"Quercus serrata",TRUE,1.213911401,-1,-1,0.95378753,7.036892655,3.452060548,4.877322595,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"t107270011008","t107270011009","t107270011010","t107270011108","t107270011110","t107270011208","t107270011209","t107270011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3546,"A","G27",1,NA,NA,1,1,1,1,1.425262047,-0.377645665918878
3547,4,"t107270011110",11,10,"Castanopsis sclerophylla",TRUE,0.215984495,2.073451151,50.79955321,172.7875959,252.5922469,463.880699,1056.02541,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107270011009","t107270011010","t107270011011","t107270011109","t107270011111","t107270011209","t107270011210","t107270011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3547,"A","G27",1,1,1,1,1,1,1,592.144711,-0.217090424604927
3556,4,"t107270011207",12,7,"Choerospondias axillaris",TRUE,418.248084,897.9709708,1619.956754,2869.257313,4242.587832,5241.063506,7072.488863,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107270011106","t107270011107","t107270011108","t107270011206","t107270011208","t107270011306","t107270011307","t107270011308",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3556,"A","G27",1,1,1,1,1,1,1,1831.425357,0.119741219463846
3557,4,"t107270011208",12,8,"Choerospondias axillaris",TRUE,227.2433347,886.1301902,5378.200849,10398.07855,12111.90397,20156.59326,25231.30614,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107270011107","t107270011108","t107270011109","t107270011207","t107270011209","t107270011307","t107270011308","t107270011309",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3557,"A","G27",1,1,1,1,1,1,1,5074.71288,1.00125411332359
3558,4,"t107270011209",12,9,"Quercus serrata",TRUE,7.803716152,4.09695098,5.974720179,23.03180114,60.0127449,122.9085294,149.6606438,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107270011108","t107270011109","t107270011110","t107270011208","t107270011210","t107270011308","t107270011309","t107270011310",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3558,"A","G27",1,1,1,1,1,1,1,26.7521144,-0.37076192627146
3560,4,"t107270011211",12,11,"Castanopsis sclerophylla",TRUE,1.105840614,5.820782138,18.66106036,69.00704613,173.0942939,515.6953793,964.3491714,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107270011110","t107270011111","t107270011112","t107270011210","t107270011212","t107270011310","t107270011311","t107270011312",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3560,"A","G27",1,1,1,1,1,1,1,448.6537921,-0.256090696478798
3568,4,"t107270011307",13,7,"Sapium sebiferum",TRUE,-1,-1,0.691150384,1.20165919,0.673478925,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"t107270011206","t107270011207","t107270011208","t107270011306","t107270011308","t107270011406","t107270011407","t107270011408",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3568,"A","G27",NA,NA,1,1,1,0,0,0,-0.378033046582063
3608,2,"t107300010808",8,8,"Liquidambar formosana",TRUE,6.152495053,104.1437965,423.4246432,1058.469481,2110.128558,2924.357805,4072.310339,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107300010707","t107300010708","t107300010709","t107300010807","t107300010809","t107300010907","t107300010908","t107300010909",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3608,"A","G30",1,1,1,1,1,1,1,1147.952534,-0.0660240270043179
3609,2,"t107300010809",8,9,"Liquidambar formosana",TRUE,9.356919559,86.81987648,645.5793832,1392.855184,2809.153737,4155.662928,4810.099041,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107300010708","t107300010709","t107300010710","t107300010808","t107300010810","t107300010908","t107300010909","t107300010910",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3609,"A","G30",1,1,1,1,1,1,1,654.436113000001,-0.200159864594383
3614,2,"t107300010908",9,8,"Sapindus mukorossi",TRUE,31.78600615,160.5353846,593.4075824,1241.855868,1598.717428,2433.264925,2608.355995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107300010807","t107300010808","t107300010809","t107300010907","t107300010909","t107300011007","t107300011008","t107300011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3614,"A","G30",1,1,1,1,1,1,1,175.09107,-0.330443976938947
3616,2,"t107300010910",9,10,"Sapindus mukorossi",TRUE,274.1027024,544.3152884,2673.453094,4738.431213,6697.473895,10886.09507,14466.69635,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107300010809","t107300010810","t107300010811","t107300010909","t107300010911","t107300011009","t107300011010","t107300011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3616,"A","G30",1,1,1,1,1,1,1,3580.60128,0.595160410275292
3617,2,"t107300010911",9,11,"Liquidambar formosana",TRUE,68.29830283,298.3319216,1055.387225,2703.949476,4511.829705,6172.722982,7577.642824,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107300010810","t107300010811","t107300010812","t107300010910","t107300010912","t107300011010","t107300011011","t107300011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3617,"A","G30",1,1,1,1,1,1,1,1404.919842,0.00381868465662642
3620,2,"t107300011008",10,8,"Liquidambar formosana",TRUE,34.52366853,230.7185645,1552.14312,4270.446416,6780.667401,9592.304567,10059.91522,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107300010907","t107300010908","t107300010909","t107300011007","t107300011009","t107300011107","t107300011108","t107300011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3620,"A","G30",1,1,1,1,1,1,1,467.610653000002,-0.250938295653416
3621,2,"t107300011009",10,9,"Sapindus mukorossi",TRUE,53.37801538,264.1953758,772.5765384,1606.061922,2255.22115,4141.346367,5493.922199,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107300010908","t107300010909","t107300010910","t107300011008","t107300011010","t107300011108","t107300011109","t107300011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3621,"A","G30",1,1,1,1,1,1,1,1352.575832,-0.0104082130217646
3623,2,"t107300011011",10,11,"Liquidambar formosana",TRUE,93.44101861,232.6412192,1043.661034,3937.596834,5899.665959,9890.225922,11580.64997,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107300010910","t107300010911","t107300010912","t107300011010","t107300011012","t107300011110","t107300011111","t107300011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3623,"A","G30",1,1,1,1,1,1,1,1690.424048,0.0814176138466578
3628,2,"t107300011110",11,10,"Sapindus mukorossi",TRUE,88.23712746,259.149978,1431.562825,1612.520604,4480.141246,6357.103762,7283.466032,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107300011009","t107300011010","t107300011011","t107300011109","t107300011111","t107300011209","t107300011210","t107300011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3628,"A","G30",1,1,1,1,1,1,1,926.362270000001,-0.126251396142747
3645,2,"t107310010809",8,9,"Sapindus mukorossi",TRUE,28.89636923,79.87782065,197.1431857,329.4415428,442.8913258,588.8437907,696.215446,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010708","t107310010709","t107310010710","t107310010808","t107310010810","t107310010908","t107310010909","t107310010910",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3645,"A","G31",1,1,1,1,1,1,1,107.3716553,-0.348849849621942
3646,2,"t107310010810",8,10,"Sapindus mukorossi",TRUE,304.2489543,521.5794646,2050.4812,3865.36669,4970.483678,5538.040763,6254.849172,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010709","t107310010710","t107310010711","t107310010809","t107310010811","t107310010909","t107310010910","t107310010911",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3646,"A","G31",1,1,1,1,1,1,1,716.808409,-0.183207317910277
3647,2,"t107310010811",8,11,"Sapindus mukorossi",TRUE,70.30589834,445.1330878,1301.110625,2447.782627,3491.078441,4840.141846,6552.495392,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010710","t107310010711","t107310010712","t107310010810","t107310010812","t107310010910","t107310010911","t107310010912",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3647,"A","G31",1,1,1,1,1,1,1,1712.353546,0.0873779658369708
3650,2,"t107310010908",9,8,"Sapindus mukorossi",TRUE,141.5922092,448.9257362,952.0894988,1670.531212,1694.049646,2349.375153,2968.188893,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010807","t107310010808","t107310010809","t107310010907","t107310010909","t107310011007","t107310011008","t107310011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3650,"A","G31",1,1,1,1,1,1,1,618.81374,-0.209841886581856
3651,2,"t107310010909",9,9,"Liquidambar formosana",TRUE,88.89874688,532.1667889,1760.03016,5301.525077,8378.268287,11893.65465,18756.46197,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010808","t107310010809","t107310010810","t107310010908","t107310010910","t107310011008","t107310011009","t107310011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3651,"A","G31",1,1,1,1,1,1,1,6862.80732,1.48725120520058
3652,2,"t107310010910",9,10,"Sapindus mukorossi",TRUE,99.38286988,761.3906621,780.4599724,3147.855222,3755.073148,6922.847658,7368.3054,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010809","t107310010810","t107310010811","t107310010909","t107310010911","t107310011009","t107310011010","t107310011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3652,"A","G31",1,1,1,1,1,1,1,445.457742000001,-0.256959370425401
3653,2,"t107310010911",9,11,"Liquidambar formosana",TRUE,15.62156947,97.60476771,423.4246432,1513.513783,2152.847543,3506.727912,6602.744735,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010810","t107310010811","t107310010812","t107310010910","t107310010912","t107310011010","t107310011011","t107310011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3653,"A","G31",1,1,1,1,1,1,1,3096.016823,0.463452245649049
3656,2,"t107310011008",10,8,"Sapindus mukorossi",TRUE,81.89024636,196.4437101,359.0115873,1827.70252,1425.661717,1780.43775,2744.054263,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010907","t107310010908","t107310010909","t107310011007","t107310011009","t107310011107","t107310011108","t107310011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3656,"A","G31",1,1,1,1,1,1,1,963.616513,-0.116125838256622
3657,2,"t107310011009",10,9,"Liquidambar formosana",TRUE,48.67520826,262.8629478,849.9535727,2076.46708,2604.596294,4648.738742,6688.697914,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010908","t107310010909","t107310010910","t107310011008","t107310011010","t107310011108","t107310011109","t107310011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3657,"A","G31",1,1,1,1,1,1,1,2039.959172,0.176419896708665
3658,2,"t107310011010",10,10,"Sapindus mukorossi",TRUE,371.9891531,1265.936176,2428.097692,4242.217772,5780.470694,8130.490139,11367.83165,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010909","t107310010910","t107310010911","t107310011009","t107310011011","t107310011109","t107310011110","t107310011111",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3658,"A","G31",1,1,1,1,1,1,1,3237.341511,0.501863744416655
3659,2,"t107310011011",10,11,"Liquidambar formosana",TRUE,81.11199532,335.8036606,1009.994549,2744.653678,4999.202645,6141.768742,9265.016665,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310010910","t107310010911","t107310010912","t107310011010","t107310011012","t107310011110","t107310011111","t107310011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3659,"A","G31",1,1,1,1,1,1,1,3123.247923,0.470853552376792
3662,2,"t107310011108",11,8,"Liquidambar formosana",TRUE,133.3661452,566.7325155,1817.509525,4946.181436,9290.81829,11446.52478,14867.70708,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310011007","t107310011008","t107310011009","t107310011107","t107310011109","t107310011207","t107310011208","t107310011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3662,"A","G31",1,1,1,1,1,1,1,3421.1823,0.551830953543691
3663,2,"t107310011109",11,9,"Sapindus mukorossi",TRUE,266.9617445,784.9033626,1857.623736,3077.371588,4390.757437,8530.233996,9164.689903,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310011008","t107310011009","t107310011010","t107310011108","t107310011110","t107310011208","t107310011209","t107310011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3663,"A","G31",1,1,1,1,1,1,1,634.455907,-0.205590406624984
3664,2,"t107310011110",11,10,"Sapindus mukorossi",TRUE,168.5621538,462.8235138,804.5259466,873.4386272,1207.648931,1308.744656,1925.704356,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310011009","t107310011010","t107310011011","t107310011109","t107310011111","t107310011209","t107310011210","t107310011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3664,"A","G31",1,1,1,1,1,1,1,616.9597,-0.210345807419629
3665,2,"t107310011111",11,11,"Liquidambar formosana",TRUE,233.6025465,1381.908068,2997.799209,7292.7795,11804.22868,12966.76635,17999.78319,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107310011010","t107310011011","t107310011012","t107310011110","t107310011112","t107310011210","t107310011211","t107310011212",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3665,"A","G31",1,1,1,1,1,1,1,5033.01684,0.989921292344185
3824,1,"t107330010808",8,8,"Quercus serrata",TRUE,6.535612277,11.152811,24.38661297,24.38661297,24.38661297,7.586946258,9.437619221,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107330010707","t107330010708","t107330010709","t107330010807","t107330010809","t107330010907","t107330010908","t107330010909",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3824,"A","G33",1,1,1,1,1,1,1,1.850672963,-0.377530040891808
3825,1,"t107330010809",8,9,"Quercus serrata",TRUE,4.487136787,0.097546452,0.108384947,0.097546452,0.108384947,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"t107330010708","t107330010709","t107330010710","t107330010808","t107330010810","t107330010908","t107330010909","t107330010910",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3825,"A","G33",1,1,1,1,1,0,0,0,-0.378033046582063
3830,1,"t107330010908",9,8,"Quercus serrata",TRUE,12.73523122,30.04430718,62.64649911,64.99574282,88.03567283,109.3170571,137.7030746,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107330010807","t107330010808","t107330010809","t107330010907","t107330010909","t107330011007","t107330011008","t107330011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3830,"A","G33",1,1,1,1,1,1,1,28.3860175,-0.37031783778416
3831,1,"t107330010909",9,9,"Quercus serrata",TRUE,-1,1.690805166,0.867079572,5.706467436,6.58980475,10.02560756,40.10243022,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107330010808","t107330010809","t107330010810","t107330010908","t107330010910","t107330011008","t107330011009","t107330011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3831,"A","G33",NA,1,1,1,1,1,1,30.07682266,-0.369858283538977
3833,1,"t107330010911",9,11,"Quercus serrata",TRUE,10.7517867,33.16579364,54.86987919,109.555504,144.2603639,271.3376492,354.3435832,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107330010810","t107330010811","t107330010812","t107330010910","t107330010912","t107330011010","t107330011011","t107330011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3833,"A","G33",1,1,1,1,1,1,1,83.005934,-0.355472357599364
3836,1,"t107330011008",10,8,"Quercus serrata",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t107330010907","t107330010908","t107330010909","t107330011007","t107330011009","t107330011107","t107330011108","t107330011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3836,"A","G33",0,0,0,0,0,0,0,0,-0.378033046582063
3837,1,"t107330011009",10,9,"Quercus serrata",TRUE,11.09861853,17.88351618,32.05484794,62.42972921,83.40221637,113.4682005,122.0306113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107330010908","t107330010909","t107330010910","t107330011008","t107330011010","t107330011108","t107330011109","t107330011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3837,"A","G33",1,1,1,1,1,1,1,8.56241080000001,-0.375705816736051
3842,1,"t107330011108",11,8,"Quercus serrata",TRUE,3.717603667,10.29656992,41.61981947,127.1931218,137.6678495,181.7290399,206.9644425,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t107330011007","t107330011008","t107330011009","t107330011107","t107330011109","t107330011207","t107330011208","t107330011209",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3842,"A","G33",1,1,1,1,1,1,1,25.2354026,-0.371174162620685
3844,1,"t107330011110",11,10,"Quercus serrata",TRUE,-1,-1,-1,0.317025969,0.536505485,0.682825163,2.099958339,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,"t107330011009","t107330011010","t107330011011","t107330011109","t107330011111","t107330011209","t107330011210","t107330011211",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,3844,"A","G33",NA,NA,NA,1,1,1,1,1.417133176,-0.377647875314298
4402,1,"t108250010810",8,10,"Nyssa sinensis",TRUE,97.63480919,555.6472095,929.2831069,4292.446793,7032.409995,10056.63569,11933.78957,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108250010709","t108250010710","t108250010711","t108250010809","t108250010811","t108250010909","t108250010910","t108250010911",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4402,"A","H25",1,1,1,1,1,1,1,1877.15388,0.132170053588419
4403,1,"t108250010811",8,11,"Nyssa sinensis",TRUE,182.2676659,913.861814,1743.98801,3833.965745,6214.260335,8527.13834,10414.18538,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108250010710","t108250010711","t108250010712","t108250010810","t108250010812","t108250010910","t108250010911","t108250010912",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4403,"A","H25",1,1,1,1,1,1,1,1887.04704,0.134858975874579
4406,1,"t108250010908",9,8,"Nyssa sinensis",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t108250010807","t108250010808","t108250010809","t108250010907","t108250010909","t108250011007","t108250011008","t108250011009",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4406,"A","H25",0,0,0,0,0,0,0,0,-0.378033046582063
4407,1,"t108250010909",9,9,"Nyssa sinensis",TRUE,133.7847232,797.3509417,1342.493647,4553.952867,7798.287479,11184.05237,13913.08748,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108250010808","t108250010809","t108250010810","t108250010908","t108250010910","t108250011008","t108250011009","t108250011010",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4407,"A","H25",1,1,1,1,1,1,1,2729.03511,0.363708047971194
4408,1,"t108250010910",9,10,"Nyssa sinensis",TRUE,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"t108250010809","t108250010810","t108250010811","t108250010909","t108250010911","t108250011009","t108250011010","t108250011011",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4408,"A","H25",0,0,0,0,0,0,0,0,-0.378033046582063
4409,1,"t108250010911",9,11,"Nyssa sinensis",TRUE,35.32878019,222.487199,486.6719719,1301.396903,2256.295378,2318.104721,2406.71507,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108250010810","t108250010811","t108250010812","t108250010910","t108250010912","t108250011010","t108250011011","t108250011012",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4409,"A","H25",1,1,1,1,1,1,1,88.610349,-0.353949099470072
4412,1,"t108250011008",10,8,"Nyssa sinensis",TRUE,7.163891538,44.00075401,136.1880415,223.8821251,300.4147975,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"t108250010907","t108250010908","t108250010909","t108250011007","t108250011009","t108250011107","t108250011108","t108250011109",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4412,"A","H25",1,1,1,1,1,0,0,0,-0.378033046582063
4413,1,"t108250011009",10,9,"Nyssa sinensis",TRUE,199.5715583,817.6089129,1378.903921,4507.79914,6624.606921,7928.509283,7960.691719,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108250010908","t108250010909","t108250010910","t108250011008","t108250011010","t108250011108","t108250011109","t108250011110",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4413,"A","H25",1,1,1,1,1,1,1,32.1824360000001,-0.369285986048998
4415,1,"t108250011011",10,11,"Nyssa sinensis",TRUE,262.8629478,2631.633626,5818.453826,10221.6976,12946.19545,17447.01996,21411.7823,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108250010910","t108250010911","t108250010912","t108250011010","t108250011012","t108250011110","t108250011111","t108250011112",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4415,"A","H25",1,1,1,1,1,1,1,3964.76234,0.69957388743614
4419,1,"t108250011109",11,9,"Nyssa sinensis",TRUE,194.0178901,954.3577287,1949.57187,5187.468593,10033.37357,12238.56389,13463.50773,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"t108250011008","t108250011009","t108250011010","t108250011108","t108250011110","t108250011208","t108250011209","t108250011210",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4419,"A","H25",1,1,1,1,1,1,1,1224.94384,-0.0450980904437125
4436,2,"t108260010808",8,8,"Sapium sebiferum",TRUE,21.64753688,68.07045882,33.92920066,149.1029326,0,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"t108260010707","t108260010708","t108260010709","t108260010807","t108260010809","t108260010907","t108260010908","t108260010909",1.825749709,1.291,1.825749709,1.291,1.291,1.825749709,1.291,1.825749709,4436,"A","H26",1,1,1,1,0,0,0,0,-0.378033046582063
