"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[7256]",-5.85096725510818,0.000435349195102924,0.0668896750571074,-6.01066502492988,-5.88983079867637,-5.84004007458045,-5.80056664209128,-5.75669574222518,23607.1022283136,0.999863214022043
"log_lik[7257]",-6.46671244704629,0.000187627748437496,0.0218046626455978,-6.52555011846731,-6.47342859919371,-6.46146085872554,-6.45328043435111,-6.44069305878996,13505.3116235238,1.00032386529562
"log_lik[7258]",-6.80131983549771,0.000242709218570366,0.0271139041723009,-6.87658578295565,-6.8085858769814,-6.79401465207106,-6.78499533719743,-6.77225748925698,12479.9133394776,1.00003114359501
"log_lik[7259]",-7.26761184027435,0.000402003614875332,0.0610859142386407,-7.42246277699313,-7.29626580518485,-7.2529770028565,-7.22234027648998,-7.19596071468234,23089.9099680918,1.00002021035637
"log_lik[7260]",-7.41090013883852,0.000238046289069076,0.0250938961359098,-7.48011226282834,-7.41868520910222,-7.40416140199404,-7.39528751593237,-7.38203521187566,11112.5406085225,0.999954570882622
"log_lik[7261]",-6.85389760614736,0.000118968000917225,0.0153518674455775,-6.8927000409039,-6.86076196745611,-6.85129528567501,-6.84380443676048,-6.83119678181839,16651.8348813963,0.999907296370317
"log_lik[7262]",-7.39667461302469,0.000182607517551765,0.024083112315378,-7.45939444141141,-7.40706263569387,-7.39061743129222,-7.38038994897449,-7.36614256283329,17393.5374702662,0.999866829030163
"log_lik[7263]",-7.97524242082679,0.000160372107172422,0.0220260249210074,-8.03369062309638,-7.98387696968452,-7.96995710271516,-7.96072448638831,-7.94755473035892,18863.165772931,1.00016841643424
"log_lik[7264]",-8.26004963529631,0.000175841120695015,0.0232308996546722,-8.32300491257936,-8.26821437990658,-8.25406377033377,-8.24519669827137,-8.23240541478847,17453.8472878639,0.999981443443382
"log_lik[7265]",-8.6515981421407,0.00028994304711522,0.0452874251285781,-8.76290899507468,-8.67523897869954,-8.64262646138151,-8.61803324835673,-8.59152279843214,24396.6311722582,0.999987719542602
"log_lik[7266]",-8.88404389738896,0.000223522834102839,0.0332248143690654,-8.97013510395223,-8.89877694011862,-8.87535456586073,-8.86060952653054,-8.84411080479981,22094.3554034251,0.999865852857014
"log_lik[7267]",-4.11199819357286,0.000777865245763216,0.124354048088468,-4.37231549213589,-4.19276390482215,-4.10617075110582,-4.02522206921734,-3.88389904430618,25557.0733036155,0.999996022556687
"log_lik[7268]",-4.49672472754888,0.000359475722786647,0.050278594704842,-4.6266820255679,-4.52136109001045,-4.48299495873007,-4.45938984427965,-4.43931822485629,19562.6250009026,0.999857384230544
"log_lik[7269]",-5.36743223039646,0.000280131704896247,0.0370624801971382,-5.46877069720376,-5.37944311762003,-5.35574345166002,-5.34346470487075,-5.32901320342299,17504.2871243849,1.00024347123831
"log_lik[7270]",-5.66474921917046,0.000473198297629362,0.0639799230608833,-5.82914301900329,-5.69519757978932,-5.64648778952478,-5.616443584519,-5.59554472706264,18281.0476174263,0.999869326337789
"log_lik[7271]",-6.05642237595683,0.000368781945861671,0.04571102584612,-6.18250211238686,-6.06825073634288,-6.04107699644201,-6.0284123924704,-6.01371089625578,15363.9410663316,1.00009418267121
"log_lik[7272]",-5.54544709239569,0.000159303729725345,0.0181597195357335,-5.59333307701737,-5.55182650694616,-5.5417232908192,-5.53409658691652,-5.52168156799139,12994.7038362155,1.00015200240957
"log_lik[7273]",-6.69911214292322,0.000172955052391572,0.0174194370702611,-6.7450374487987,-6.70554319983872,-6.695641184576,-6.68819131838053,-6.67597401834105,10143.824478481,1.00001360563125
"log_lik[7274]",-8.34311894472668,0.000646382577267298,0.113106687033682,-8.59390093133697,-8.41309111996185,-8.33163303771959,-8.26240286769527,-8.15341440501581,30619.4425592885,0.999885403323975
"log_lik[7275]",-8.52187087793959,0.000861759316915929,0.147863495603784,-8.84454942437267,-8.6131295081021,-8.51028457409182,-8.41583636802936,-8.26949609988862,29440.8241405762,0.999887131045338
"log_lik[7276]",-8.85210102831577,0.0004833869972883,0.0781738579377849,-9.04556758720275,-8.8933856808101,-8.83726221880129,-8.79388695388996,-8.74828493755048,26153.7014791073,0.999956057641411
"log_lik[7277]",-9.31609942328642,0.00296859475728046,0.47143943280988,-10.3137350611319,-9.61863469764319,-9.29047530612878,-8.98593760224281,-8.4610625277378,25220.2843580634,0.999918789010305
"log_lik[7278]",-6.58511222757834,0.000320766750919684,0.0500836181635046,-6.70762274641539,-6.61093452400638,-6.57445501015137,-6.54762747583805,-6.52102869504881,24378.8211562662,1.0000172444027
"log_lik[7279]",-8.28370256408428,0.000621591408971412,0.106116102875456,-8.51797927821259,-8.34839160550981,-8.27377090222947,-8.20749874680864,-8.10517755633339,29144.2294431313,0.999999812474967
"log_lik[7280]",-9.35396812542702,0.000675146842757267,0.116418341964437,-9.61180436197127,-9.4260441409766,-9.3430620072784,-9.26996342397624,-9.16097087238966,29733.520766371,0.999982728139424
"log_lik[7281]",-9.75734365643485,0.000313732580478394,0.0491391267831946,-9.87578092795571,-9.78347013880736,-9.74764524785851,-9.72046988600336,-9.69204020837974,24532.1508255299,1.00008917980851
"log_lik[7282]",-4.77293854644243,0.000102825261828415,0.0126062780677293,-4.80336138040309,-4.77913773524845,-4.77133818658998,-4.76472891600709,-4.75336158227633,15030.5238454102,0.999967873945573
"log_lik[7283]",-5.56311421689527,0.000311332136619185,0.0449451859038789,-5.67629539595769,-5.58655092307294,-5.55359118673209,-5.52915862738223,-5.50632578883274,20840.9954088711,0.999946433737202
"log_lik[7284]",-6.19056826538749,0.000264492623228663,0.0384931303343458,-6.28754810298071,-6.20959777817343,-6.18105528167324,-6.16208083531748,-6.14288296985869,21180.6523747282,0.99989410714022
"log_lik[7285]",-6.53864376452574,0.000194203982136719,0.021447464809233,-6.59675310541617,-6.54549515019911,-6.53352377519902,-6.52533978985827,-6.51285815141362,12196.5125262007,0.999942425266185
"log_lik[7286]",-6.81449722765855,0.000272141820606538,0.036077885042751,-6.91210467503451,-6.8289435971288,-6.80380615256517,-6.78961470274123,-6.77394051467086,17574.8476558714,1.00000333839837
"log_lik[7287]",-3.74895611146391,0.000193175812370129,0.0286533026293165,-3.82058452359433,-3.76328918083126,-3.74213518417421,-3.72829343727788,-3.71211148497221,22001.0738541039,0.999952308600003
"log_lik[7288]",-5.59767127398808,0.000370323887715759,0.0589207839139804,-5.73889448771264,-5.62940664824441,-5.58667045124455,-5.55368265545064,-5.517869519467,25314.7462475477,1.00002056456144
"log_lik[7289]",-6.79842716781306,0.000157258535003766,0.0168484079665921,-6.84300738617917,-6.80473460376319,-6.79514574669793,-6.78786673488964,-6.77566342010663,11478.6096937292,1.00004355208561
"log_lik[7290]",-7.92931273420245,0.000431412261415197,0.0705451841530985,-8.10140655026809,-7.96773440677007,-7.91597240084903,-7.87649192971525,-7.83427532496111,26739.2840310099,1.00003075231337
"log_lik[7291]",-8.99247104543083,0.000676093588208057,0.111732569808738,-9.24374171671419,-9.0586279786692,-8.97847706611643,-8.91017786322771,-8.81654003992713,27311.5243586841,1.00006911253097
"log_lik[7292]",-4.10327207508056,0.000618445119596138,0.106302565612507,-4.33687293586135,-4.16868093240701,-4.0943581048775,-4.0272362450753,-3.92392581382299,29545.0792569226,0.999896784736667
"log_lik[7293]",-5.21635275776423,0.000671684318935388,0.113090057175146,-5.4709145240926,-5.28394802586478,-5.20477742016467,-5.13630968597543,-5.02938215890643,28347.7391889148,0.999882860630614
"log_lik[7294]",-5.59824156667198,0.000175188635504561,0.0248490631336977,-5.66405668174217,-5.60852480973906,-5.59187795475286,-5.58155443867972,-5.56728115230487,20119.0828423806,1.00008852057115
"log_lik[7295]",-5.88853076530067,0.000176442402200608,0.0221587158603063,-5.94704599317852,-5.89695027377469,-5.88308722551218,-5.87414394305564,-5.86066905313264,15771.8723472219,1.00001682996628
"log_lik[7296]",-6.06644342764882,0.000413946558430067,0.0617219166324062,-6.22953194806636,-6.09344046314118,-6.04850902015223,-6.02145962275437,-5.99992329465488,22232.6000220649,0.999841693067069
"log_lik[7297]",-6.86453083494413,0.000772676794951673,0.12436706111267,-7.16041502480373,-6.93609053696981,-6.84680569977225,-6.77456319948404,-6.67576314144374,25906.8734750236,0.999914971198269
"log_lik[7298]",-2.57477023109749,0.00172346984513956,0.186033825007022,-3.09562385836953,-2.63368782581106,-2.50490268371558,-2.4465859145975,-2.42014147071887,11651.3554871514,1.00057405613384
"log_lik[7299]",-3.0378619854429,0.000840097442480052,0.0907694377706928,-3.29329996958408,-3.0652818387234,-3.00363984757288,-2.978131939446,-2.95957237360553,11674.0074377049,1.00021433984928
"log_lik[7300]",-2.55356773935799,0.000805172427456687,0.104599450154144,-2.80733094760462,-2.61151952900486,-2.53475197685114,-2.47713226378393,-2.40354246933731,16876.446789379,0.999918505348378
"log_lik[7301]",-5.32819615070011,0.00154626080919245,0.264785888736361,-5.90160981641007,-5.49174584593846,-5.30818535126168,-5.14436747316598,-4.86808665813466,29324.065153028,0.999888241066646
"log_lik[7302]",-7.72918911867724,0.00167741230351195,0.286976423473026,-8.33705800747538,-7.91155503829716,-7.71598682553862,-7.53282699366314,-7.20735533139057,29269.3305414542,0.999868883224136
"log_lik[7303]",-6.07976868849168,0.000150261419361301,0.0219294817410884,-6.13535066183029,-6.09021979167621,-6.07475498617427,-6.0644756091273,-6.05043122937491,21299.1250111894,0.999878235889909
"log_lik[7304]",-6.34793100220815,0.000550592504282459,0.0916659211325789,-6.54777264045989,-6.40482992794178,-6.34072606003158,-6.28354139193789,-6.18982522410017,27717.5745676758,0.999937321737828
