"","plot_richness","treeID","cell_x","cell_y","sp","focal","plotID_1","plotID_2"
"2294",1,"t115110011111",11,11,"Sapindus mukorossi",TRUE,"A","O11"
"2295",1,"t115110011112",11,12,"Sapindus mukorossi",FALSE,"A","O11"
"2296",1,"t115110011207",12,7,"Sapindus mukorossi",FALSE,"A","O11"
"2297",1,"t115110011208",12,8,"Sapindus mukorossi",FALSE,"A","O11"
"2298",1,"t115110011209",12,9,"Sapindus mukorossi",FALSE,"A","O11"
"2299",1,"t115110011210",12,10,"Sapindus mukorossi",FALSE,"A","O11"
"2300",1,"t115110011211",12,11,"Sapindus mukorossi",FALSE,"A","O11"
"2301",1,"t115110011212",12,12,"Sapindus mukorossi",FALSE,"A","O11"
"2302",1,"t115120010707",7,7,"Sapindus mukorossi",FALSE,"A","O12"
"2303",1,"t115120010708",7,8,"Sapindus mukorossi",FALSE,"A","O12"
"2304",1,"t115120010709",7,9,"Sapindus mukorossi",FALSE,"A","O12"
"2305",1,"t115120010710",7,10,"Sapindus mukorossi",FALSE,"A","O12"
"2306",1,"t115120010711",7,11,"Sapindus mukorossi",FALSE,"A","O12"
"2307",1,"t115120010712",7,12,"Sapindus mukorossi",FALSE,"A","O12"
"2308",1,"t115120010807",8,7,"Sapindus mukorossi",FALSE,"A","O12"
"2309",1,"t115120010808",8,8,"Sapindus mukorossi",TRUE,"A","O12"
"2310",1,"t115120010809",8,9,"Sapindus mukorossi",TRUE,"A","O12"
"2311",1,"t115120010810",8,10,"Sapindus mukorossi",TRUE,"A","O12"
"2312",1,"t115120010811",8,11,"Sapindus mukorossi",TRUE,"A","O12"
"2313",1,"t115120010812",8,12,"Sapindus mukorossi",FALSE,"A","O12"
"2314",1,"t115120010907",9,7,"Sapindus mukorossi",FALSE,"A","O12"
"2315",1,"t115120010908",9,8,"Sapindus mukorossi",TRUE,"A","O12"
"2316",1,"t115120010909",9,9,"Sapindus mukorossi",TRUE,"A","O12"
"2317",1,"t115120010910",9,10,"Sapindus mukorossi",TRUE,"A","O12"
"2318",1,"t115120010911",9,11,"Sapindus mukorossi",TRUE,"A","O12"
"2319",1,"t115120010912",9,12,"Sapindus mukorossi",FALSE,"A","O12"
"2320",1,"t115120011007",10,7,"Sapindus mukorossi",FALSE,"A","O12"
"2321",1,"t115120011008",10,8,"Sapindus mukorossi",TRUE,"A","O12"
"2322",1,"t115120011009",10,9,"Sapindus mukorossi",TRUE,"A","O12"
"2323",1,"t115120011010",10,10,"Sapindus mukorossi",TRUE,"A","O12"
"2324",1,"t115120011011",10,11,"Sapindus mukorossi",TRUE,"A","O12"
"2325",1,"t115120011012",10,12,"Sapindus mukorossi",FALSE,"A","O12"
"2326",1,"t115120011107",11,7,"Sapindus mukorossi",FALSE,"A","O12"
"2327",1,"t115120011108",11,8,"Sapindus mukorossi",TRUE,"A","O12"
"2328",1,"t115120011109",11,9,"Sapindus mukorossi",TRUE,"A","O12"
"2329",1,"t115120011110",11,10,"Sapindus mukorossi",TRUE,"A","O12"
"2330",1,"t115120011111",11,11,"Sapindus mukorossi",TRUE,"A","O12"
"2331",1,"t115120011112",11,12,"Sapindus mukorossi",FALSE,"A","O12"
"2332",1,"t115120011207",12,7,"Sapindus mukorossi",FALSE,"A","O12"
"2333",1,"t115120011208",12,8,"Sapindus mukorossi",FALSE,"A","O12"
"2334",1,"t115120011209",12,9,"Sapindus mukorossi",FALSE,"A","O12"
"2335",1,"t115120011210",12,10,"Sapindus mukorossi",FALSE,"A","O12"
"2336",1,"t115120011211",12,11,"Sapindus mukorossi",FALSE,"A","O12"
"2337",1,"t115120011212",12,12,"Sapindus mukorossi",FALSE,"A","O12"
"2338",2,"t115250010707",7,7,"Castanopsis sclerophylla",FALSE,"A","O25"
"2339",2,"t115250010708",7,8,"Quercus serrata",FALSE,"A","O25"
"2340",2,"t115250010709",7,9,"Castanopsis sclerophylla",FALSE,"A","O25"
"2341",2,"t115250010710",7,10,"Quercus serrata",FALSE,"A","O25"
"2342",2,"t115250010711",7,11,"Castanopsis sclerophylla",FALSE,"A","O25"
"2343",2,"t115250010712",7,12,"Quercus serrata",FALSE,"A","O25"
"2344",2,"t115250010807",8,7,"Quercus serrata",FALSE,"A","O25"
"2345",2,"t115250010808",8,8,"Castanopsis sclerophylla",TRUE,"A","O25"
"2346",2,"t115250010809",8,9,"Castanopsis sclerophylla",TRUE,"A","O25"
"2347",2,"t115250010810",8,10,"Castanopsis sclerophylla",TRUE,"A","O25"
"2348",2,"t115250010811",8,11,"Castanopsis sclerophylla",TRUE,"A","O25"
"2349",2,"t115250010812",8,12,"Castanopsis sclerophylla",FALSE,"A","O25"
"2350",2,"t115250010907",9,7,"Quercus serrata",FALSE,"A","O25"
"2351",2,"t115250010908",9,8,"Quercus serrata",TRUE,"A","O25"
"2352",2,"t115250010909",9,9,"Quercus serrata",TRUE,"A","O25"
"2353",2,"t115250010910",9,10,"Quercus serrata",TRUE,"A","O25"
"2354",2,"t115250010911",9,11,"Castanopsis sclerophylla",TRUE,"A","O25"
"2355",2,"t115250010912",9,12,"Castanopsis sclerophylla",FALSE,"A","O25"
"2356",2,"t115250011007",10,7,"Quercus serrata",FALSE,"A","O25"
"2357",2,"t115250011008",10,8,"Castanopsis sclerophylla",TRUE,"A","O25"
"2358",2,"t115250011009",10,9,"Castanopsis sclerophylla",TRUE,"A","O25"
"2359",2,"t115250011010",10,10,"Quercus serrata",TRUE,"A","O25"
"2360",2,"t115250011011",10,11,"Castanopsis sclerophylla",TRUE,"A","O25"
"2361",2,"t115250011012",10,12,"Quercus serrata",FALSE,"A","O25"
"2362",2,"t115250011107",11,7,"Castanopsis sclerophylla",FALSE,"A","O25"
"2363",2,"t115250011108",11,8,"Quercus serrata",TRUE,"A","O25"
"2364",2,"t115250011109",11,9,"Castanopsis sclerophylla",TRUE,"A","O25"
"2365",2,"t115250011110",11,10,"Quercus serrata",TRUE,"A","O25"
"2366",2,"t115250011111",11,11,"Quercus serrata",TRUE,"A","O25"
"2367",2,"t115250011112",11,12,"Quercus serrata",FALSE,"A","O25"
"2368",2,"t115250011207",12,7,"Quercus serrata",FALSE,"A","O25"
"2369",2,"t115250011208",12,8,"Castanopsis sclerophylla",FALSE,"A","O25"
"2370",2,"t115250011209",12,9,"Castanopsis sclerophylla",FALSE,"A","O25"
"2371",2,"t115250011210",12,10,"Castanopsis sclerophylla",FALSE,"A","O25"
"2372",2,"t115250011211",12,11,"Castanopsis sclerophylla",FALSE,"A","O25"
"2373",2,"t115250011212",12,12,"Quercus serrata",FALSE,"A","O25"
"2374",2,"t115260010707",7,7,"Quercus serrata",FALSE,"A","O26"
"2375",2,"t115260010708",7,8,"Quercus serrata",FALSE,"A","O26"
"2376",2,"t115260010709",7,9,"Quercus serrata",FALSE,"A","O26"
"2377",2,"t115260010710",7,10,"Quercus serrata",FALSE,"A","O26"
"2378",2,"t115260010711",7,11,"Quercus serrata",FALSE,"A","O26"
"2379",2,"t115260010712",7,12,"Quercus serrata",FALSE,"A","O26"
"2380",2,"t115260010807",8,7,"Quercus serrata",FALSE,"A","O26"
"2381",2,"t115260010808",8,8,"Quercus serrata",TRUE,"A","O26"
"2382",2,"t115260010809",8,9,"Quercus serrata",TRUE,"A","O26"
"2383",2,"t115260010810",8,10,"Quercus serrata",TRUE,"A","O26"
"2384",2,"t115260010811",8,11,"Quercus serrata",TRUE,"A","O26"
"2385",2,"t115260010812",8,12,"Quercus serrata",FALSE,"A","O26"
"2386",2,"t115260010907",9,7,"Quercus serrata",FALSE,"A","O26"
"2387",2,"t115260010908",9,8,"Castanopsis sclerophylla",TRUE,"A","O26"
"2388",2,"t115260010909",9,9,"Quercus serrata",TRUE,"A","O26"
"2389",2,"t115260010910",9,10,"Quercus serrata",TRUE,"A","O26"
"2390",2,"t115260010911",9,11,"Castanopsis sclerophylla",TRUE,"A","O26"
"2391",2,"t115260010912",9,12,"Quercus serrata",FALSE,"A","O26"
"2392",2,"t115260011007",10,7,"Quercus serrata",FALSE,"A","O26"
"2393",2,"t115260011008",10,8,"Quercus serrata",TRUE,"A","O26"
"2394",2,"t115260011009",10,9,"Quercus serrata",TRUE,"A","O26"
"2395",2,"t115260011010",10,10,"Castanopsis sclerophylla",TRUE,"A","O26"
"2396",2,"t115260011011",10,11,"Quercus serrata",TRUE,"A","O26"
"2397",2,"t115260011012",10,12,"Quercus serrata",FALSE,"A","O26"
"2398",2,"t115260011107",11,7,"Castanopsis sclerophylla",FALSE,"A","O26"
"2399",2,"t115260011108",11,8,"Castanopsis sclerophylla",TRUE,"A","O26"
"2400",2,"t115260011109",11,9,"Castanopsis sclerophylla",TRUE,"A","O26"
"2401",2,"t115260011110",11,10,"Quercus serrata",TRUE,"A","O26"
"2402",2,"t115260011111",11,11,"Quercus serrata",TRUE,"A","O26"
"2403",2,"t115260011112",11,12,"Castanopsis sclerophylla",FALSE,"A","O26"
"2404",2,"t115260011207",12,7,"Quercus serrata",FALSE,"A","O26"
"2405",2,"t115260011208",12,8,"Quercus serrata",FALSE,"A","O26"
"2406",2,"t115260011209",12,9,"Quercus serrata",FALSE,"A","O26"
"2407",2,"t115260011210",12,10,"Castanopsis sclerophylla",FALSE,"A","O26"
"2408",2,"t115260011211",12,11,"Castanopsis sclerophylla",FALSE,"A","O26"
"2409",2,"t115260011212",12,12,"Quercus serrata",FALSE,"A","O26"
"2410",1,"t115270010707",7,7,"Choerospondias axillaris",FALSE,"A","O27"
"2411",1,"t115270010708",7,8,"Choerospondias axillaris",FALSE,"A","O27"
"2412",1,"t115270010709",7,9,"Choerospondias axillaris",FALSE,"A","O27"
"2413",1,"t115270010710",7,10,"Choerospondias axillaris",FALSE,"A","O27"
"2414",1,"t115270010711",7,11,"Choerospondias axillaris",FALSE,"A","O27"
"2415",1,"t115270010712",7,12,"Choerospondias axillaris",FALSE,"A","O27"
"2416",1,"t115270010807",8,7,"Choerospondias axillaris",FALSE,"A","O27"
"2417",1,"t115270010808",8,8,"Choerospondias axillaris",TRUE,"A","O27"
"2418",1,"t115270010809",8,9,"Choerospondias axillaris",TRUE,"A","O27"
"2419",1,"t115270010810",8,10,"Choerospondias axillaris",TRUE,"A","O27"
"2420",1,"t115270010811",8,11,"Choerospondias axillaris",TRUE,"A","O27"
"2421",1,"t115270010812",8,12,"Choerospondias axillaris",FALSE,"A","O27"
"2422",1,"t115270010907",9,7,"Choerospondias axillaris",FALSE,"A","O27"
"2423",1,"t115270010908",9,8,"Choerospondias axillaris",TRUE,"A","O27"
"2424",1,"t115270010909",9,9,"Choerospondias axillaris",TRUE,"A","O27"
"2425",1,"t115270010910",9,10,"Choerospondias axillaris",TRUE,"A","O27"
"2426",1,"t115270010911",9,11,"Choerospondias axillaris",TRUE,"A","O27"
"2427",1,"t115270010912",9,12,"Choerospondias axillaris",FALSE,"A","O27"
"2428",1,"t115270011007",10,7,"Choerospondias axillaris",FALSE,"A","O27"
"2429",1,"t115270011008",10,8,"Choerospondias axillaris",TRUE,"A","O27"
"2430",1,"t115270011009",10,9,"Choerospondias axillaris",TRUE,"A","O27"
"2431",1,"t115270011010",10,10,"Choerospondias axillaris",TRUE,"A","O27"
"2432",1,"t115270011011",10,11,"Choerospondias axillaris",TRUE,"A","O27"
"2433",1,"t115270011012",10,12,"Choerospondias axillaris",FALSE,"A","O27"
"2434",1,"t115270011107",11,7,"Choerospondias axillaris",FALSE,"A","O27"
"2435",1,"t115270011108",11,8,"Choerospondias axillaris",TRUE,"A","O27"
"2436",1,"t115270011109",11,9,"Choerospondias axillaris",TRUE,"A","O27"
"2437",1,"t115270011110",11,10,"Choerospondias axillaris",TRUE,"A","O27"
"2438",1,"t115270011111",11,11,"Choerospondias axillaris",TRUE,"A","O27"
"2439",1,"t115270011112",11,12,"Choerospondias axillaris",FALSE,"A","O27"
"2440",1,"t115270011207",12,7,"Choerospondias axillaris",FALSE,"A","O27"
"2441",1,"t115270011208",12,8,"Choerospondias axillaris",FALSE,"A","O27"
"2442",1,"t115270011209",12,9,"Choerospondias axillaris",FALSE,"A","O27"
"2443",1,"t115270011210",12,10,"Choerospondias axillaris",FALSE,"A","O27"
"2444",1,"t115270011211",12,11,"Choerospondias axillaris",FALSE,"A","O27"
"2445",1,"t115270011212",12,12,"Choerospondias axillaris",FALSE,"A","O27"
"2446",1,"t115280010707",7,7,"Choerospondias axillaris",FALSE,"A","O28"
"2447",1,"t115280010708",7,8,"Choerospondias axillaris",FALSE,"A","O28"
"2448",1,"t115280010709",7,9,"Choerospondias axillaris",FALSE,"A","O28"
"2449",1,"t115280010710",7,10,"Choerospondias axillaris",FALSE,"A","O28"
"2450",1,"t115280010711",7,11,"Choerospondias axillaris",FALSE,"A","O28"
"2451",1,"t115280010712",7,12,"Choerospondias axillaris",FALSE,"A","O28"
"2452",1,"t115280010807",8,7,"Choerospondias axillaris",FALSE,"A","O28"
"2453",1,"t115280010808",8,8,"Choerospondias axillaris",TRUE,"A","O28"
"2454",1,"t115280010809",8,9,"Choerospondias axillaris",TRUE,"A","O28"
"2455",1,"t115280010810",8,10,"Choerospondias axillaris",TRUE,"A","O28"
"2456",1,"t115280010811",8,11,"Choerospondias axillaris",TRUE,"A","O28"
"2457",1,"t115280010812",8,12,"Choerospondias axillaris",FALSE,"A","O28"
"2458",1,"t115280010907",9,7,"Choerospondias axillaris",FALSE,"A","O28"
"2459",1,"t115280010908",9,8,"Choerospondias axillaris",TRUE,"A","O28"
"2460",1,"t115280010909",9,9,"Choerospondias axillaris",TRUE,"A","O28"
"2461",1,"t115280010910",9,10,"Choerospondias axillaris",TRUE,"A","O28"
"2462",1,"t115280010911",9,11,"Choerospondias axillaris",TRUE,"A","O28"
"2463",1,"t115280010912",9,12,"Choerospondias axillaris",FALSE,"A","O28"
"2464",1,"t115280011007",10,7,"Choerospondias axillaris",FALSE,"A","O28"
"2465",1,"t115280011008",10,8,"Choerospondias axillaris",TRUE,"A","O28"
"2466",1,"t115280011009",10,9,"Choerospondias axillaris",TRUE,"A","O28"
"2467",1,"t115280011010",10,10,"Choerospondias axillaris",TRUE,"A","O28"
"2468",1,"t115280011011",10,11,"Choerospondias axillaris",TRUE,"A","O28"
"2469",1,"t115280011012",10,12,"Choerospondias axillaris",FALSE,"A","O28"
"2470",1,"t115280011107",11,7,"Choerospondias axillaris",FALSE,"A","O28"
"2471",1,"t115280011108",11,8,"Choerospondias axillaris",TRUE,"A","O28"
"2472",1,"t115280011109",11,9,"Choerospondias axillaris",TRUE,"A","O28"
"2473",1,"t115280011110",11,10,"Choerospondias axillaris",TRUE,"A","O28"
"2474",1,"t115280011111",11,11,"Choerospondias axillaris",TRUE,"A","O28"
"2475",1,"t115280011112",11,12,"Choerospondias axillaris",FALSE,"A","O28"
"2476",1,"t115280011207",12,7,"Choerospondias axillaris",FALSE,"A","O28"
"2477",1,"t115280011208",12,8,"Choerospondias axillaris",FALSE,"A","O28"
"2478",1,"t115280011209",12,9,"Choerospondias axillaris",FALSE,"A","O28"
"2479",1,"t115280011210",12,10,"Choerospondias axillaris",FALSE,"A","O28"
"2480",1,"t115280011211",12,11,"Choerospondias axillaris",FALSE,"A","O28"
"2481",1,"t115280011212",12,12,"Choerospondias axillaris",FALSE,"A","O28"
"2482",2,"t115060010707",7,7,"Quercus serrata",FALSE,"A","O6"
"2483",2,"t115060010708",7,8,"Quercus serrata",FALSE,"A","O6"
"2484",2,"t115060010709",7,9,"Castanopsis sclerophylla",FALSE,"A","O6"
"2485",2,"t115060010710",7,10,"Quercus serrata",FALSE,"A","O6"
"2486",2,"t115060010711",7,11,"Quercus serrata",FALSE,"A","O6"
"2487",2,"t115060010712",7,12,"Quercus serrata",FALSE,"A","O6"
"2488",2,"t115060010807",8,7,"Quercus serrata",FALSE,"A","O6"
"2489",2,"t115060010808",8,8,"Quercus serrata",TRUE,"A","O6"
"2490",2,"t115060010809",8,9,"Castanopsis sclerophylla",TRUE,"A","O6"
"2491",2,"t115060010810",8,10,"Castanopsis sclerophylla",TRUE,"A","O6"
"2492",2,"t115060010811",8,11,"Castanopsis sclerophylla",TRUE,"A","O6"
"2493",2,"t115060010812",8,12,"Quercus serrata",FALSE,"A","O6"
"2494",2,"t115060010907",9,7,"Castanopsis sclerophylla",FALSE,"A","O6"
"2495",2,"t115060010908",9,8,"Castanopsis sclerophylla",TRUE,"A","O6"
"2496",2,"t115060010909",9,9,"Quercus serrata",TRUE,"A","O6"
"2497",2,"t115060010910",9,10,"Quercus serrata",TRUE,"A","O6"
"2498",2,"t115060010911",9,11,"Quercus serrata",TRUE,"A","O6"
"2499",2,"t115060010912",9,12,"Quercus serrata",FALSE,"A","O6"
"2500",2,"t115060011007",10,7,"Castanopsis sclerophylla",FALSE,"A","O6"
"2501",2,"t115060011008",10,8,"Castanopsis sclerophylla",TRUE,"A","O6"
"2502",2,"t115060011009",10,9,"Castanopsis sclerophylla",TRUE,"A","O6"
"2503",2,"t115060011010",10,10,"Castanopsis sclerophylla",TRUE,"A","O6"
"2504",2,"t115060011011",10,11,"Castanopsis sclerophylla",TRUE,"A","O6"
"2505",2,"t115060011012",10,12,"Castanopsis sclerophylla",FALSE,"A","O6"
"2506",2,"t115060011107",11,7,"Castanopsis sclerophylla",FALSE,"A","O6"
"2507",2,"t115060011108",11,8,"Quercus serrata",TRUE,"A","O6"
"2508",2,"t115060011109",11,9,"Quercus serrata",TRUE,"A","O6"
"2509",2,"t115060011110",11,10,"Quercus serrata",TRUE,"A","O6"
"2510",2,"t115060011111",11,11,"Castanopsis sclerophylla",TRUE,"A","O6"
"2511",2,"t115060011112",11,12,"Quercus serrata",FALSE,"A","O6"
"2512",2,"t115060011207",12,7,"Quercus serrata",FALSE,"A","O6"
"2513",2,"t115060011208",12,8,"Castanopsis sclerophylla",FALSE,"A","O6"
"2514",2,"t115060011209",12,9,"Castanopsis sclerophylla",FALSE,"A","O6"
"2515",2,"t115060011210",12,10,"Quercus serrata",FALSE,"A","O6"
"2516",2,"t115060011211",12,11,"Castanopsis sclerophylla",FALSE,"A","O6"
"2517",2,"t115060011212",12,12,"Castanopsis sclerophylla",FALSE,"A","O6"
"2518",4,"t116190010404",4,4,"Nyssa sinensis",FALSE,"A","P19"
"2519",4,"t116190010405",4,5,"Sapindus mukorossi",FALSE,"A","P19"
"2520",4,"t116190010406",4,6,"Castanea henryi",FALSE,"A","P19"
"2521",4,"t116190010407",4,7,"Liquidambar formosana",FALSE,"A","P19"
"2522",4,"t116190010408",4,8,"Liquidambar formosana",FALSE,"A","P19"
"2523",4,"t116190010409",4,9,"Castanea henryi",FALSE,"A","P19"
"2524",4,"t116190010410",4,10,"Liquidambar formosana",FALSE,"A","P19"
"2525",4,"t116190010411",4,11,"Castanea henryi",FALSE,"A","P19"
"2526",4,"t116190010412",4,12,"Castanea henryi",FALSE,"A","P19"
"2527",4,"t116190010414",4,14,"Sapindus mukorossi",FALSE,"A","P19"
"2528",4,"t116190010415",4,15,"Sapindus mukorossi",FALSE,"A","P19"
"2529",4,"t116190010504",5,4,"Sapindus mukorossi",FALSE,"A","P19"
"2530",4,"t116190010505",5,5,"Liquidambar formosana",TRUE,"A","P19"
"2531",4,"t116190010506",5,6,"Castanea henryi",TRUE,"A","P19"
"2532",4,"t116190010507",5,7,"Liquidambar formosana",TRUE,"A","P19"
"2533",4,"t116190010508",5,8,"Nyssa sinensis",TRUE,"A","P19"
"2534",4,"t116190010509",5,9,"Castanea henryi",TRUE,"A","P19"
"2535",4,"t116190010510",5,10,"Liquidambar formosana",TRUE,"A","P19"
"2536",4,"t116190010511",5,11,"Liquidambar formosana",TRUE,"A","P19"
"2537",4,"t116190010512",5,12,"Castanea henryi",TRUE,"A","P19"
"2538",4,"t116190010513",5,13,"Nyssa sinensis",TRUE,"A","P19"
"2539",4,"t116190010514",5,14,"Liquidambar formosana",TRUE,"A","P19"
"2540",4,"t116190010515",5,15,"Castanea henryi",FALSE,"A","P19"
"2541",4,"t116190010604",6,4,"Sapindus mukorossi",FALSE,"A","P19"
"2542",4,"t116190010605",6,5,"Sapindus mukorossi",TRUE,"A","P19"
"2543",4,"t116190010606",6,6,"Nyssa sinensis",TRUE,"A","P19"
"2544",4,"t116190010607",6,7,"Castanea henryi",TRUE,"A","P19"
"2545",4,"t116190010608",6,8,"Nyssa sinensis",TRUE,"A","P19"
"2546",4,"t116190010609",6,9,"Nyssa sinensis",TRUE,"A","P19"
"2547",4,"t116190010610",6,10,"Sapindus mukorossi",TRUE,"A","P19"
"2548",4,"t116190010611",6,11,"Nyssa sinensis",TRUE,"A","P19"
"2549",4,"t116190010612",6,12,"Liquidambar formosana",TRUE,"A","P19"
"2550",4,"t116190010613",6,13,"Sapindus mukorossi",TRUE,"A","P19"
"2551",4,"t116190010614",6,14,"Nyssa sinensis",TRUE,"A","P19"
"2552",4,"t116190010615",6,15,"Nyssa sinensis",FALSE,"A","P19"
"2553",4,"t116190010704",7,4,"Liquidambar formosana",FALSE,"A","P19"
"2554",4,"t116190010705",7,5,"Liquidambar formosana",TRUE,"A","P19"
"2555",4,"t116190010706",7,6,"Nyssa sinensis",TRUE,"A","P19"
"2556",4,"t116190010707",7,7,"Sapindus mukorossi",TRUE,"A","P19"
"2557",4,"t116190010708",7,8,"Nyssa sinensis",TRUE,"A","P19"
"2558",4,"t116190010709",7,9,"Castanea henryi",TRUE,"A","P19"
"2559",4,"t116190010710",7,10,"Liquidambar formosana",TRUE,"A","P19"
"2560",4,"t116190010711",7,11,"Sapindus mukorossi",TRUE,"A","P19"
"2561",4,"t116190010712",7,12,"Nyssa sinensis",TRUE,"A","P19"
"2562",4,"t116190010713",7,13,"Castanea henryi",TRUE,"A","P19"
"2563",4,"t116190010714",7,14,"Nyssa sinensis",TRUE,"A","P19"
"2564",4,"t116190010715",7,15,"Liquidambar formosana",FALSE,"A","P19"
"2565",4,"t116190010804",8,4,"Sapindus mukorossi",FALSE,"A","P19"
"2566",4,"t116190010805",8,5,"Castanea henryi",TRUE,"A","P19"
"2567",4,"t116190010806",8,6,"Castanea henryi",TRUE,"A","P19"
"2568",4,"t116190010807",8,7,"Sapindus mukorossi",TRUE,"A","P19"
"2569",4,"t116190010808",8,8,"Castanea henryi",TRUE,"A","P19"
"2570",4,"t116190010809",8,9,"Liquidambar formosana",TRUE,"A","P19"
"2571",4,"t116190010810",8,10,"Liquidambar formosana",TRUE,"A","P19"
"2572",4,"t116190010811",8,11,"Nyssa sinensis",TRUE,"A","P19"
"2573",4,"t116190010812",8,12,"Liquidambar formosana",TRUE,"A","P19"
"2574",4,"t116190010813",8,13,"Liquidambar formosana",TRUE,"A","P19"
"2575",4,"t116190010814",8,14,"Sapindus mukorossi",TRUE,"A","P19"
"2576",4,"t116190010815",8,15,"Nyssa sinensis",FALSE,"A","P19"
"2577",4,"t116190010904",9,4,"Liquidambar formosana",FALSE,"A","P19"
"2578",4,"t116190010905",9,5,"Liquidambar formosana",TRUE,"A","P19"
"2579",4,"t116190010906",9,6,"Liquidambar formosana",TRUE,"A","P19"
"2580",4,"t116190010907",9,7,"Castanea henryi",TRUE,"A","P19"
"2581",4,"t116190010908",9,8,"Nyssa sinensis",TRUE,"A","P19"
"2582",4,"t116190010909",9,9,"Nyssa sinensis",TRUE,"A","P19"
"2583",4,"t116190010910",9,10,"Liquidambar formosana",TRUE,"A","P19"
"2584",4,"t116190010911",9,11,"Castanea henryi",TRUE,"A","P19"
"2585",4,"t116190010912",9,12,"Liquidambar formosana",TRUE,"A","P19"
"2586",4,"t116190010913",9,13,"Castanea henryi",TRUE,"A","P19"
"2587",4,"t116190010914",9,14,"Liquidambar formosana",TRUE,"A","P19"
"2588",4,"t116190010915",9,15,"Sapindus mukorossi",FALSE,"A","P19"
"2589",4,"t116190011004",10,4,"Sapindus mukorossi",FALSE,"A","P19"
"2590",4,"t116190011005",10,5,"Liquidambar formosana",TRUE,"A","P19"
"2591",4,"t116190011006",10,6,"Nyssa sinensis",TRUE,"A","P19"
"2592",4,"t116190011007",10,7,"Nyssa sinensis",TRUE,"A","P19"
"2593",4,"t116190011008",10,8,"Liquidambar formosana",TRUE,"A","P19"
"2594",4,"t116190011009",10,9,"Castanea henryi",TRUE,"A","P19"
"2595",4,"t116190011010",10,10,"Sapindus mukorossi",TRUE,"A","P19"
"2596",4,"t116190011011",10,11,"Sapindus mukorossi",TRUE,"A","P19"
"2597",4,"t116190011012",10,12,"Nyssa sinensis",TRUE,"A","P19"
"2598",4,"t116190011013",10,13,"Castanea henryi",TRUE,"A","P19"
"2599",4,"t116190011014",10,14,"Liquidambar formosana",TRUE,"A","P19"
"2600",4,"t116190011015",10,15,"Castanea henryi",FALSE,"A","P19"
"2601",4,"t116190011104",11,4,"Castanea henryi",FALSE,"A","P19"
"2602",4,"t116190011105",11,5,"Liquidambar formosana",TRUE,"A","P19"
"2603",4,"t116190011106",11,6,"Sapindus mukorossi",TRUE,"A","P19"
"2604",4,"t116190011107",11,7,"Castanea henryi",TRUE,"A","P19"
"2605",4,"t116190011108",11,8,"Liquidambar formosana",TRUE,"A","P19"
"2606",4,"t116190011109",11,9,"Castanea henryi",TRUE,"A","P19"
"2607",4,"t116190011110",11,10,"Castanea henryi",TRUE,"A","P19"
"2608",4,"t116190011111",11,11,"Liquidambar formosana",TRUE,"A","P19"
"2609",4,"t116190011112",11,12,"Liquidambar formosana",TRUE,"A","P19"
"2610",4,"t116190011113",11,13,"Castanea henryi",TRUE,"A","P19"
"2611",4,"t116190011114",11,14,"Liquidambar formosana",TRUE,"A","P19"
"2612",4,"t116190011115",11,15,"Liquidambar formosana",FALSE,"A","P19"
"2613",4,"t116190011204",12,4,"Nyssa sinensis",FALSE,"A","P19"
"2614",4,"t116190011205",12,5,"Nyssa sinensis",TRUE,"A","P19"
"2615",4,"t116190011206",12,6,"Liquidambar formosana",TRUE,"A","P19"
"2616",4,"t116190011207",12,7,"Sapindus mukorossi",TRUE,"A","P19"
"2617",4,"t116190011208",12,8,"Sapindus mukorossi",TRUE,"A","P19"
"2618",4,"t116190011209",12,9,"Liquidambar formosana",TRUE,"A","P19"
"2619",4,"t116190011210",12,10,"Liquidambar formosana",TRUE,"A","P19"
"2620",4,"t116190011211",12,11,"Sapindus mukorossi",TRUE,"A","P19"
"2621",4,"t116190011212",12,12,"Sapindus mukorossi",TRUE,"A","P19"
"2622",4,"t116190011213",12,13,"Sapindus mukorossi",TRUE,"A","P19"
"2623",4,"t116190011214",12,14,"Liquidambar formosana",TRUE,"A","P19"
"2624",4,"t116190011215",12,15,"Sapindus mukorossi",FALSE,"A","P19"
"2625",4,"t116190011304",13,4,"Sapindus mukorossi",FALSE,"A","P19"
"2626",4,"t116190011305",13,5,"Sapindus mukorossi",TRUE,"A","P19"
"2627",4,"t116190011306",13,6,"Castanea henryi",TRUE,"A","P19"
"2628",4,"t116190011308",13,8,"Liquidambar formosana",TRUE,"A","P19"
"2629",4,"t116190011309",13,9,"Sapindus mukorossi",TRUE,"A","P19"
"2630",4,"t116190011310",13,10,"Liquidambar formosana",TRUE,"A","P19"
"2631",4,"t116190011311",13,11,"Nyssa sinensis",TRUE,"A","P19"
"2632",4,"t116190011312",13,12,"Nyssa sinensis",TRUE,"A","P19"
"2633",4,"t116190011313",13,13,"Castanea henryi",TRUE,"A","P19"
"2634",4,"t116190011314",13,14,"Nyssa sinensis",TRUE,"A","P19"
"2635",4,"t116190011315",13,15,"Liquidambar formosana",FALSE,"A","P19"
"2636",4,"t116190011404",14,4,"Sapindus mukorossi",FALSE,"A","P19"
"2637",4,"t116190011405",14,5,"Nyssa sinensis",TRUE,"A","P19"
"2638",4,"t116190011406",14,6,"Nyssa sinensis",TRUE,"A","P19"
"2639",4,"t116190011407",14,7,"Nyssa sinensis",TRUE,"A","P19"
